"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"CST6",446.990688416809,1.73082445690335,0.568100399987704,3.04668762236536,0.00231378027786826,0.0258299733832556,"Up"
"VENTX",45.0668449427188,0.709651132758344,0.23333180735222,3.04138188792713,0.00235494938021418,0.0261698489264588,"Up"
"ATP8B4",70.9308543890174,0.680007207511413,0.223653951704518,3.04044351699991,0.00236229996030167,0.0262064646177338,"Up"
"RUNX1T1",80.9842482855279,0.74785702291604,0.245974885522533,3.04037959536942,0.00236280144370939,0.0262064646177338,"Up"
"IGFL4",107.303744731703,1.03724180991757,0.341282218237593,3.03924949642548,0.00237168350198575,0.0262774635808599,"Up"
"TLR5",114.194337121811,0.658920844313171,0.216882198442626,3.0381508904129,0.00238034733315044,0.0263394303638309,"Up"
"FAM221B",1.08924203014691,1.25892809931702,0.414350027366709,3.03832029966983,0.00237900945041278,0.0263394303638309,"Up"
"NDNF",12.3660542795745,1.16181203636748,0.382523323477306,3.03723188904169,0.00238761701160651,0.0263778023285041,"Up"
"NKX2-2",47.8439836449616,-1.5580215868576,0.512978454225128,-3.03720667802909,0.00238781672720468,0.0263778023285041,"Down"
"NCR3LG1",141.801458061199,-0.974349728880358,0.320842211610384,-3.03685018249271,0.00239064243694036,0.0263897386928116,"Down"
"S100A3",239.044361984955,0.840060924380291,0.276704313806288,3.03595167283294,0.00239777792808304,0.0264251859655562,"Up"
"CD177",82.030150294741,1.38797619489665,0.457170129443657,3.03601680316628,0.00239726004258493,0.0264251859655562,"Up"
"SYNE3",1191.00988262719,0.5514545977737,0.181661541399703,3.03561553824073,0.00240045233940088,0.0264390247027629,"Up"
"AMPD3",374.002644482772,0.659719067240697,0.217417534953837,3.03434158326178,0.00241061320126475,0.0265171499818415,"Up"
"BCAP29",46.2605688300114,-0.587811330932767,0.193729157785041,-3.03419133006811,0.00241181418862531,0.0265171499818415,"Down"
"RGCC",330.542071046638,0.544816147227603,0.179651381407661,3.03262987993016,0.0024243274598032,0.0266158573416634,"Up"
"BTN1A1",7.23555084796735,1.08868561407385,0.359001635050123,3.03253664547198,0.00242507650601763,0.0266158573416634,"Up"
"INPP4B",4127.61744529538,-0.594001153798446,0.19590559866055,-3.03207850035815,0.00242876032539035,0.026633608201762,"Down"
"SST",2.82773756153644,1.76968964856351,0.583674558079952,3.03198010614864,0.00242955215405642,0.026633608201762,"Up"
"CCDC88C",530.155812699318,0.759579277349042,0.250631711031794,3.03065910623211,0.00244020582163731,0.0267346711887319,"Up"
"CD300E",103.428479519678,0.836037819696365,0.275947111425943,3.02970310280177,0.0024479424942264,0.0267879367718163,"Up"
"CIT",2699.51505365246,-0.510173976735689,0.168437776183265,-3.02885723319337,0.00245480659431353,0.0268315399950891,"Down"
"SHCBP1",997.280410670836,-0.521242815673839,0.172118236159865,-3.02839970536128,0.00245852669686025,0.0268407167678311,"Down"
"TEX11",5.98892149818487,0.933650335452537,0.308327128006768,3.02811608400557,0.00246083537662427,0.0268501920835889,"Up"
"ADM",1620.04572818316,0.889720760460911,0.293853958567943,3.02776510072161,0.00246369512938022,0.026865665553616,"Up"
"AQP11",132.532870156815,0.693462490828651,0.229147812211414,3.0262671248585,0.00247593460198385,0.0269675729062368,"Up"
"RHOB",8369.95243447856,0.501911607645153,0.165993585029725,3.02368074980291,0.00249719805631928,0.0271674156319709,"Up"
"SQOR",781.785667230301,0.703527769771152,0.232686530985189,3.02350018624814,0.00249868875037255,0.0271677733675279,"Up"
"EPDR1",2169.72788180058,-0.881288962219583,0.291664419279463,-3.02158543848697,0.00251454666211615,0.0273083284354292,"Down"
"ARHGEF37",963.681536224,1.0416342501533,0.344851258918679,3.02053196331503,0.00252331073599721,0.0273556828830972,"Up"
"SNAP25",103.895711805262,-1.33926773785118,0.443354299749216,-3.02076181196108,0.00252139619886504,0.0273556828830972,"Down"
"ODF4",1.24035584748401,1.65055053989866,0.546505250044303,3.0201915530818,0.00252614864515793,0.0273705268320716,"Up"
"CD101",80.9296725888908,0.638942381057173,0.211572490173284,3.01996909207743,0.0025280048201448,0.0273747227357457,"Up"
"CCN5",2320.8897387454,1.20428762594367,0.398809135159917,3.0197092287286,0.00253017465335794,0.0273750321006479,"Up"
"CHADL",665.524455796669,1.15830666909238,0.383594299185856,3.01961387734588,0.00253097125506634,0.0273750321006479,"Up"
"ARHGEF33",36.0004346980636,0.961591245201603,0.318487344749697,3.01924475510111,0.00253405720605327,0.0273925116542975,"Up"
"DOK7",50.0382498952917,1.12398857911183,0.372398444262337,3.01824187622017,0.00254245890052476,0.027447824175498,"Up"
"KRT80",2248.45317291921,1.53983372215119,0.51038393875712,3.01701053896989,0.00255280936347517,0.0275154165978735,"Up"
"KCNK2",424.135732821702,-0.993696677207692,0.329495839185316,-3.01580948537809,0.00256294237839725,0.0275927175989665,"Down"
"TRIM58",326.310758703355,1.35412207874057,0.449110031600358,3.01512320692392,0.00256874885307703,0.0276233142677112,"Up"
"HLA-F",5130.31092985419,0.748917833817192,0.24845627728358,3.01428421131176,0.00257586378123562,0.0276767806875562,"Up"
"GRIA2",6.15425362175794,1.90163518302374,0.631218819500396,3.01264018796028,0.00258985785759195,0.0278021837753937,"Up"
"LGALS7",1411.02430759675,2.47314409108068,0.820983451620798,3.01241649414268,0.00259176732315402,0.0278045072866037,"Up"
"CNTN3",111.833804026053,-1.37727310184154,0.457248209977898,-3.01209074587326,0.00259455023456771,0.0278045072866037,"Down"
"GNA14",66.2514548983046,0.912133168286939,0.302844926308344,3.0118819535984,0.00259633541168212,0.0278076475471885,"Up"
"HMCN2",26.6358764814816,0.92553963827122,0.307362129310255,3.01123511978591,0.0026018729817076,0.0278509505382555,"Up"
"NGFR",3706.98169844034,1.26778089736537,0.421156314019722,3.01023837269599,0.00261042731669307,0.0279264773099266,"Up"
"HNRNPCL2",1.19626737105614,1.84102467560069,0.611792296569826,3.00923154136278,0.00261909429421227,0.0280031217825243,"Up"
"TRHDE",6.56055623557126,1.38250168191916,0.459571866943558,3.00823827862585,0.0026276702402937,0.028062614669406,"Up"
"OR52N4",1.91941141578207,1.47079424462761,0.488995423103251,3.00778734347592,0.00263157213289279,0.0280721112012536,"Up"
"ZNF92",345.441128786417,-0.565188525564732,0.188050946924229,-3.00550746916718,0.00265138084147375,0.0282255545276403,"Down"
"PRKAA2",15.3436614874345,1.25799053828209,0.418531751804677,3.00572306129161,0.00264950184957045,0.0282255545276403,"Up"
"PATL2",79.8102721108163,0.771468416493145,0.2567178444272,3.00512190032788,0.00265474430168363,0.0282384787706485,"Up"
"MICALL2",2621.51111036592,0.736336538906199,0.245081337665561,3.00445780947632,0.00266054655719707,0.0282679279589079,"Up"
"TMEM26",92.1845361421003,-0.986133854950922,0.328205529156894,-3.00462291870626,0.0026591028929302,0.0282679279589079,"Down"
"CACNA2D3",26.2339180256657,0.926865537864764,0.308627346384298,3.00318668686814,0.00267168487113121,0.0283700964435335,"Up"
"SNORC",175.765435632095,1.07255438846329,0.357237986102153,3.00235257780395,0.00267901695899509,0.0284317540135721,"Up"
"BICDL2",257.720999867592,1.58547187197172,0.528165109004515,3.00184893879116,0.0026834530075609,0.0284626239322168,"Up"
"KASH5",25.8188833316527,1.32194739419309,0.440609010432343,3.00027317393248,0.00269737572426839,0.0285777680485876,"Up"
"MET",5017.06311046494,-1.01751882613537,0.339209083976358,-2.99968035704577,0.00270263064031178,0.0286171730754831,"Down"
"NME8",12.9047746727961,1.19754207276808,0.399276814309457,2.99927776883117,0.00270620464102543,0.0286224913110952,"Up"
"GALNT7",795.751447219101,-0.662650318748055,0.220994269121155,-2.99849548761272,0.00271316174044203,0.0286797970475767,"Down"
"HAPLN2",36.5864046685606,1.17912354184145,0.393309275066185,2.99795508672667,0.00271797725330881,0.0287144127509427,"Up"
"KIAA0040",786.453785506106,0.723708220581892,0.241496590840862,2.99676371439459,0.00272862117050151,0.0287616426094265,"Up"
"ZNF367",586.969729727756,-0.566972438114502,0.189194868086368,-2.99676436178849,0.00272861537625048,0.0287616426094265,"Down"
"ANKRD7",52.2782092027087,-0.929786168230419,0.310258057921489,-2.99681553626466,0.0027281573942774,0.0287616426094265,"Down"
"CD300C",60.7208370259394,0.684653461104719,0.228505313197809,2.99622556483857,0.00273344156218887,0.0287961656037037,"Up"
"CKAP2",1671.56094323193,-0.526911856160177,0.175902625226318,-2.99547465810842,0.00274018069557794,0.0288299921115146,"Down"
"CDHR4",2.27113241541984,1.01435540256739,0.33864327154776,2.99535082427979,0.00274129351908156,0.0288299921115146,"Up"
"BCL11A",217.681049362717,1.03672535686716,0.346188487882606,2.99468466790472,0.00274728697135395,0.0288356099532234,"Up"
"SLC4A8",83.8842986874305,0.845329952348414,0.282265887717945,2.99480025440804,0.00274624617448112,0.0288356099532234,"Up"
"FPR1",203.106123687217,0.834924860687113,0.278885604280922,2.99378973984649,0.00275535754069259,0.028896366420004,"Up"
"PCSK5",158.789329190156,0.88761865381805,0.296851749615831,2.9901075367309,0.00278879247655738,0.0291874680012403,"Up"
"VPS18",5233.54160308766,-0.522615413167865,0.174800062169113,-2.9897896298358,0.00279169642392492,0.0291953168104741,"Down"
"CMPK2",416.029064265925,0.911476777995935,0.304991395735313,2.98853276105849,0.00280320446083546,0.0292992250881265,"Up"
"ZACN",6.31007123696768,0.754692717613557,0.252568550808947,2.98807082353035,0.00280744489040803,0.029327098081639,"Up"
"TMEM158",1142.63666351183,0.944470364502711,0.316214482491375,2.98680299858965,0.00281911321178895,0.0294324895321562,"Up"
"EDARADD",74.7506785415045,0.835102191159615,0.279616555281082,2.98659780827403,0.00282100582197789,0.0294357583977491,"Up"
"SH2D2A",422.28031003833,0.772972770558895,0.259004906665924,2.98439431325489,0.00284140341505933,0.0296320056200591,"Up"
"NEIL3",170.685993600784,-0.53852829575173,0.180523139082852,-2.98315384104068,0.00285294553198097,0.0297357343031305,"Down"
"SV2C",20.401968037402,1.42971332957539,0.479339183616121,2.98267568862132,0.00285740597470275,0.0297655772747683,"Up"
"TRIB3",3376.01795908792,-0.606235726024794,0.203284278267469,-2.98220664771304,0.00286178760578407,0.0297945663806658,"Down"
"KRTDAP",8286.38903941388,2.09261085742575,0.701765867077774,2.98192168584602,0.00286445262348085,0.0298056611341089,"Up"
"CLCF1",225.795361558054,0.850390337283169,0.285238858920236,2.98132709022291,0.00287002069249312,0.0298469339426908,"Up"
"CDK2",13568.871319736,-0.691342913944758,0.232018371632042,-2.97969039728095,0.00288539851427855,0.0299567056891894,"Down"
"ZNF107",325.874226150799,-0.549674787755086,0.184473348501769,-2.97969756726032,0.00288533098382978,0.0299567056891894,"Down"
"SCNN1A",538.589807566369,1.40674464416547,0.472079241648908,2.97989091672809,0.00288351046585394,0.0299567056891894,"Up"
"DOC2B",223.977135899194,0.84946620097591,0.285108973350183,2.9794439332941,0.00288772071263845,0.0299641220494043,"Up"
"FRMPD4",12.1128523873433,1.6552324112142,0.555706442445649,2.97860936059975,0.00289559678103441,0.0299867973007839,"Up"
"CASR",1.18858352536294,1.61641291540645,0.542843004376612,2.97768029130762,0.00290438769735538,0.0299867973007839,"Up"
"GCGR",1.86104125335967,1.43736302943133,0.48262055991471,2.97824657467005,0.00289902659165258,0.0299867973007839,"Up"
"ATP1A4",6.15069953930391,1.20037961762207,0.403352542856031,2.97600607429546,0.00292029077698023,0.0301342961903675,"Up"
"SBSN",17865.4143804447,1.859551749136,0.625363553816186,2.97355312408018,0.00294373444720418,0.0303524384298406,"Up"
"CA12",2063.43408647217,1.07140507598619,0.360344618310622,2.97327897113931,0.00294636526120629,0.0303524384298406,"Up"
"TYMS",616.26539709291,-0.520591607522422,0.175099756658085,-2.97311439752013,0.00294794556546531,0.0303524384298406,"Down"
"PCSK1N",281.386356106835,1.34314086131846,0.451734850011843,2.973294757496,0.00294621371469188,0.0303524384298406,"Up"
"ID1",979.861000676429,0.92066945865771,0.309807892733704,2.97174307127505,0.00296114371434554,0.0304546767442293,"Up"
"APOC3",10.1203937491921,-4.49963405917641,1.51461212021686,-2.97081609153647,0.00297009582615263,0.030529898409366,"Down"
"MTBP",305.927438767394,-0.561564477999451,0.189122521600852,-2.96931572848129,0.00298463760811769,0.0306286929872694,"Down"
"NMI",632.065798479355,0.633942875586987,0.213561587612169,2.96843118032179,0.00299324121111214,0.0307000788168882,"Up"
"C3AR1",432.134686652614,0.647033636764342,0.218019879110953,2.96777357827566,0.00299965206757989,0.0307489086531457,"Up"
"IL6",113.484618395014,1.03475255194013,0.348804341225561,2.96657016453528,0.00301141639957688,0.0308355802321509,"Up"
"TDRD3",3069.05070605433,-0.830938926637797,0.280132659868456,-2.96623366596379,0.00301471346374551,0.0308523888579689,"Down"
"GNAL",788.894566625977,-0.922911902985702,0.311275248004899,-2.96493829464776,0.00302743646849673,0.0309496596192275,"Down"
"TTLL9",8.71869613473976,0.665396371133237,0.224422452934466,2.96492780661095,0.00302753968050289,0.0309496596192275,"Up"
"CRP",7.60784777813806,-2.45900312142198,0.829689696276115,-2.96376239509625,0.0030390284234834,0.0310500733004587,"Down"
"SCO2",15.3787977316264,0.785505207084037,0.265117706620727,2.96285456409657,0.00304800544887705,0.0311247285179576,"Up"
"METTL24",5.81775512870173,1.04897097351828,0.354299025616193,2.96069392709711,0.00306946811964067,0.0312924550752864,"Up"
"HIF1A",4498.62059071899,-0.556491652354233,0.188035616477008,-2.95950130502154,0.00308137396809392,0.0313771004032275,"Down"
"WDR91",4234.34629821168,-0.537033221682564,0.181469591218902,-2.95935654053882,0.00308282200248495,0.0313771004032275,"Down"
"RCVRN",21.0389822767843,1.09503240191136,0.37014015777207,2.95842636611635,0.00309214106215885,0.0314547711978125,"Up"
"SLC27A6",3.19856719837644,1.26640503125971,0.42869403139285,2.95409998395614,0.00313582391520341,0.0317950024394618,"Up"
"SLC9A2",5.06107477482411,1.33396196951496,0.45173826799167,2.9529532121453,0.00314749664740668,0.031896001914666,"Up"
"RGS20",2144.68766606778,-0.717255829802251,0.243046299991924,-2.95110779232633,0.00316636393813962,0.0320684539686187,"Down"
"AC055839.2",76.222257136083,0.686166922148962,0.232523874850286,2.95095255311206,0.00316795577142236,0.0320684539686187,"Up"
"CLEC9A",13.4213607571199,1.00749187576525,0.341442947115109,2.95068878791512,0.0031706621100373,0.0320784251263057,"Up"
"SLC45A2",9524.67188216856,-0.896830756619094,0.304034928083364,-2.94976226012161,0.00318018537401938,0.032144139358441,"Down"
"PLEKHF1",811.138624371556,0.54622076086085,0.185177074894379,2.94972129337502,0.00318060704963325,0.032144139358441,"Up"
"DPY19L1",2566.52658486599,-0.520649332713143,0.176557991375841,-2.94888568144633,0.00318921923106053,0.0321788248998614,"Down"
"ARHGAP44",40.3860199647251,0.62787200974217,0.212905144783853,2.94906922225671,0.00318732575998034,0.0321788248998614,"Up"
"HS3ST3A1",79.974880458136,0.96136003768466,0.326085265166144,2.94818607395473,0.00319644603110967,0.0322278186621553,"Up"
"ERVFRD-1",16.3550318429683,-1.35803045509044,0.460654808738569,-2.94804358779885,0.00319791971154478,0.0322278186621553,"Down"
"KCNA5",12.1015673813224,1.12838451110567,0.382773921189568,2.94791376486394,0.00319926296013025,0.0322278186621553,"Up"
"KCND3",191.434090353767,1.17444372591486,0.398647392708073,2.94607150930221,0.0032183798624359,0.0323993855661198,"Up"
"ADTRP",86.711235168191,0.895348938043438,0.303926627967478,2.94593778778491,0.00321977152116623,0.0323993855661198,"Up"
"FGFR3",948.552378820676,1.26155376282398,0.428271076968378,2.94568984614652,0.0032223533358934,0.0324078665772852,"Up"
"IRAG1",201.041198536721,0.609920224029315,0.207083712032535,2.945283422066,0.00322658950815104,0.0324329676774017,"Up"
"FAM83G",1590.82557561475,0.911269823761337,0.309427064932713,2.94502300230103,0.00322930653919775,0.0324348996591141,"Up"
"TBX18",408.196700747456,-0.85454067023832,0.290192698576936,-2.94473525498355,0.00323231111038434,0.0324348996591141,"Down"
"NUTM2D",28.4855131278935,0.626989584845421,0.212920687383414,2.94470956556879,0.00323257947536435,0.0324348996591141,"Up"
"OTOP2",7.82701026829117,1.86439832310198,0.633158828529301,2.9445981625694,0.00323374348393615,0.0324348996591141,"Up"
"SLC25A40",1089.38151929413,-0.540489585138221,0.183587201084383,-2.94404828847406,0.00323949451095167,0.0324710672856094,"Down"
"PROC",14.7860225252709,0.896943467387213,0.304693760316577,2.9437539726947,0.00324257653029186,0.0324710672856094,"Up"
"C1orf210",44.0003205686227,1.54883291498943,0.52621807661522,2.94332898054728,0.00324703168231654,0.032498218276934,"Up"
"MAEL",5.87797461589796,1.87884858433762,0.638515716004305,2.94252519905862,0.00325547289834642,0.0325477429901202,"Up"
"FANCB",124.939768183333,-0.555369641204881,0.188790875060897,-2.94171866635895,0.00326396309839842,0.0326151293843179,"Down"
"GRPR",16.990729878596,-0.794756384251429,0.270213832550968,-2.94121280449816,0.00326929848860112,0.0326509360308523,"Down"
"FEZ1",1004.84116554877,0.82210306856136,0.279551989811187,2.94078775513856,0.00327378768039595,0.0326782577460412,"Up"
"GRIA3",26.9795838773667,0.917391184776739,0.312182122302026,2.93864100228389,0.00329654669879275,0.03288781813635,"Up"
"OR3A2",2.37373680105427,1.73677917001237,0.591098964679316,2.93822062597354,0.00330102019908805,0.0329148274104895,"Up"
"HEMGN",0.666677023396367,1.91826760397536,0.653071182117297,2.93730248172369,0.00331081000816908,0.0329893873584498,"Up"
"GAS2L2",2.24191038471737,1.59008610200463,0.541512654372098,2.93637847456841,0.0033206890224436,0.0330369468590892,"Up"
"DPYSL3",2869.03734624177,0.62442564755308,0.212704870108851,2.9356433975091,0.00332856725864854,0.0330832956971596,"Up"
"CENPF",4887.39257471228,-0.551712443567915,0.187967922671466,-2.93514146311128,0.00333395654943561,0.0331191973642228,"Down"
"CCNE2",140.922404776225,-0.724105184530357,0.246716805122004,-2.93496498616006,0.00333585327729336,0.0331203844835584,"Down"
"HLA-E",62451.2419777739,0.550504438118547,0.187695444086668,2.93296643824958,0.00335740183021369,0.0332464340333549,"Up"
"NELL2",569.714066288268,0.976356017717788,0.33281718832896,2.93361055845693,0.00335044305532167,0.0332464340333549,"Up"
"TPRG1",122.038461789314,1.09639480725539,0.373818502847049,2.93296024382182,0.00335746881577452,0.0332464340333549,"Up"
"ATOH7",4.64533495481989,0.903492909899377,0.308030039341885,2.93313246925435,0.00335560685061968,0.0332464340333549,"Up"
"CAMK1D",458.229803500936,0.780238413069629,0.266177752439188,2.93126831945839,0.00337581064698843,0.0334103065413045,"Up"
"ESF1",1011.2694472633,-0.514111156297823,0.175404189823838,-2.9310084144179,0.00337863629844206,0.0334205233852263,"Down"
"LILRA6",107.260817987628,0.681959985695555,0.232690242618348,2.93076313824679,0.00338130488180023,0.0334291765396441,"Up"
"C12orf75",482.933841672447,0.617355923496066,0.210694276212578,2.93010296527083,0.00338849704317626,0.0334647752499379,"Up"
"IGSF6",353.30757819973,0.644694368802478,0.220204764150529,2.9277039999088,0.0034147496550408,0.0336074372523094,"Up"
"SLC14A1",27.932582267947,0.770945543280627,0.263334378789007,2.92762968065911,0.0034155659023328,0.0336074372523094,"Up"
"MYRFL",2.66320279053308,1.30188617388327,0.444649110926091,2.92789559653403,0.00341264617090658,0.0336074372523094,"Up"
"SLC6A3",3.31073523231717,1.58258713602258,0.540642304732525,2.92723510936782,0.00341990244894443,0.033632349360701,"Up"
"CHAD",114.094967483577,1.43140606101893,0.489121680133907,2.92648254852873,0.00342818738859161,0.0336960443954606,"Up"
"TDRD7",2366.93378681947,-0.57405589440006,0.196186402053318,-2.92607381751181,0.00343269475923284,0.0337225616937602,"Down"
"ZFAND1",915.835964442693,-0.54941959638696,0.187781220005386,-2.9258495411373,0.00343517030750324,0.0337291010804164,"Down"
"KCNJ11",35.5991865204649,1.28796268867351,0.440300983295147,2.92518694606265,0.0034424934851995,0.0337583078868812,"Up"
"RASSF6",20.8945459512695,1.28121907906728,0.438010317089214,2.9250888143037,0.00344357927092516,0.0337583078868812,"Up"
"TBCEL-TECTA",10.2632905650738,-0.684777181161897,0.234099095226183,-2.92515945224083,0.00344279766109026,0.0337583078868812,"Down"
"MAJIN",5.464714235904,1.20335547196509,0.411529414857239,2.92410561316144,0.00345447518910668,0.0338117645085043,"Up"
"PANX3",1.60318642019837,2.0725476171608,0.709001611866459,2.92319168598895,0.00346463153869639,0.0338864687987977,"Up"
"PLIN2",2839.78086441029,-0.635199657944723,0.217318270024531,-2.9229003979878,0.00346787428976461,0.033889515083405,"Down"
"FAM210A",1656.88870911331,-0.558249984848541,0.191125363886732,-2.92085766899772,0.00349069260122274,0.0340767665355616,"Down"
"CYSLTR2",556.560513172226,-1.52541382673493,0.522415787457554,-2.91992291075021,0.00350117981873637,0.0341612497916078,"Down"
"APOBEC3A",57.442090453492,1.0014262221596,0.34309455554741,2.91880534379746,0.00351375562490409,0.0342398094006925,"Up"
"TFRC",7102.51459794475,-0.689314858307522,0.236200425209214,-2.91834723708462,0.00351892249488683,0.0342481486021669,"Down"
"DIO2",844.927928607727,0.858881103105489,0.294307091981241,2.91831602603798,0.00351927476782301,0.0342481486021669,"Up"
"STX1B",71.510384134485,0.675175154181168,0.231530473221474,2.91613948171443,0.00354392028367346,0.0344699887299262,"Up"
"HMOX1",3410.68207799134,0.715414159257022,0.245476777372869,2.91438630942404,0.00356388592566436,0.0346004609928824,"Up"
"CNN1",192.28526239341,0.902392374778499,0.30960153123955,2.91468963724305,0.00356042423531975,0.0346004609928824,"Up"
"LEFTY2",2.69874271850022,1.89395336767951,0.649916863505036,2.91414713793595,0.00356661759859021,0.0346004609928824,"Up"
"MYO5A",16501.6564595391,-0.524265536201843,0.179967752996085,-2.91310819562906,0.0035785058942236,0.0346977293677164,"Down"
"HES6",2626.44389650912,-0.808962680249887,0.277901124251032,-2.91097303917036,0.00360305106181114,0.0348089474276373,"Down"
"UBAP1L",610.198160927761,-0.993732165370674,0.341327664529016,-2.91137305480903,0.00359844096855708,0.0348089474276373,"Down"
"LY75",108.170059991409,0.752002944554164,0.258331070994031,2.91100463316525,0.00360268675259871,0.0348089474276373,"Up"
"ZNF474",8.07524235752986,0.783080704825467,0.268952010248344,2.9116001181861,0.00359582650021918,0.0348089474276373,"Up"
"GPR182",4.79326360633712,0.946106488703333,0.325076901663398,2.91040822606025,0.00360956955775024,0.0348358043905922,"Up"
"TP53AIP1",112.629045767616,1.33857534380799,0.460205212151597,2.90864881244988,0.00362994371639275,0.0350143018109189,"Up"
"PCDH19",21.3629772227839,0.940166934052657,0.323874574436533,2.90287354507012,0.00369755905174245,0.0355744504327684,"Up"
"OXCT1",2439.50713014769,-0.575855697010951,0.198401645824296,-2.90247439540359,0.00370227423158757,0.035583075079869,"Down"
"SLC7A2",643.093007601682,-0.997853869446327,0.343779905348375,-2.90259510204686,0.00370084774022858,0.035583075079869,"Down"
"SYTL3",169.954222153384,0.672454247972353,0.23178333762719,2.90121910770807,0.00371713867353801,0.035690592986513,"Up"
"F5",427.232380991963,1.32106927835735,0.455522487281203,2.90011868841468,0.00373021385064462,0.035741010447616,"Up"
"AL590560.2",5.32867896765264,0.767319982861548,0.264567847865503,2.90027676851961,0.00372833297559453,0.035741010447616,"Up"
"GFRA2",106.643726635634,1.00897302281309,0.34797925355758,2.89952062514592,0.0037373375579994,0.0357908647126808,"Up"
"CHN2",11.8251076619565,-0.802661484083986,0.276859865417049,-2.89916157719319,0.00374162022192849,0.0358134742967947,"Down"
"COL4A4",121.85810454332,0.77962909107512,0.269071643860031,2.89747771222105,0.00376176465848707,0.0359508954746488,"Up"
"SPAG4",203.949596849219,0.730241239218574,0.25222478950528,2.89520011356095,0.0037891688956631,0.0361756923870787,"Up"
"GLUL",15380.8994766856,0.584946939791243,0.202179230451768,2.89320984397944,0.00381326436941894,0.0363312856791878,"Up"
"ZFR2",66.3239016108827,-1.55043262842222,0.53596454108996,-2.89278955893089,0.00381837037919465,0.0363613440912987,"Down"
"SMIM31",4.59737919650002,-2.13098391979369,0.737007520883696,-2.89140050733617,0.00383529008364159,0.0365038130739247,"Down"
"SLC46A2",31.0659943261905,1.29272783554507,0.447165931202366,2.89093543434561,0.00384097022976347,0.0365205720417715,"Up"
"AOX1",147.292750172797,0.753915812848453,0.260892452612313,2.88975708304132,0.00385539619704367,0.0366390431045925,"Up"
"SPINK7",138.041707098611,2.40084283074631,0.83134445347172,2.8879038294179,0.00387818426548031,0.0368180550033067,"Up"
"ATP2C2",106.857379286097,1.15509190995551,0.400038804002051,2.88744966338212,0.00388378743858635,0.0368337214786235,"Up"
"TEKT1",1.04749683830487,1.61023807705414,0.557653231484589,2.88752577075066,0.00388284796814399,0.0368337214786235,"Up"
"PARP9",3477.68400547777,0.581681738806609,0.201483338242946,2.88699673074319,0.00388938271771649,0.0368680245815689,"Up"
"LY6G6C",868.928530330115,2.05017858204368,0.711146437235947,2.88292041511481,0.00394006972244745,0.0372159854777144,"Up"
"ALDH1L2",889.988591937359,-0.754743777768387,0.261866073421854,-2.88217472353713,0.00394940668183587,0.0372852801026815,"Down"
"CDH16",3.63145415530265,1.60661255902506,0.557565588346656,2.88147725147302,0.00395815805609064,0.037330077699041,"Up"
"FTH1",5900.7041336563,0.756021980618571,0.262423033333556,2.88092844219821,0.00396505649260023,0.0373573269949939,"Up"
"DEPDC1",472.028478888336,-0.685240379552866,0.237851447189862,-2.88095947133709,0.00396466617076696,0.0373573269949939,"Down"
"SPATA31A6",1.61043551902991,-1.83010228291041,0.635391574682414,-2.88027470906449,0.00397328805035437,0.0374159656929783,"Down"
"PPIL6",82.1645378292896,-0.619542177076129,0.215154357089093,-2.87952419582925,0.00398275735688574,0.0374672721367606,"Down"
"RGS16",411.014883118948,0.637278163807308,0.221333329340861,2.87926886431947,0.00398598357057654,0.0374787032397903,"Up"
"LAMA1",4126.98514017458,-0.992311806745403,0.344753408275989,-2.87832341297991,0.00399795038957347,0.0375722659909689,"Down"
"MKRN2OS",19.2868299356136,0.635465572582149,0.220905821754704,2.87663569721478,0.0040193933518328,0.0377547452140908,"Up"
"GAL3ST3",1.4797450256217,1.82353188809525,0.634172288858726,2.87545186084514,0.00403449661413683,0.0378584485906616,"Up"
"KLHL23",160.4379563734,-0.798482962423624,0.277849253061649,-2.8737992045149,0.00405566719805079,0.0380188198706612,"Down"
"CDC20B",4.24493022495763,1.04429921026819,0.363369560733466,2.87393145468832,0.0040539693644797,0.0380188198706612,"Up"
"PLEKHA5",3949.76434312677,-0.613379087976353,0.213556119670102,-2.87221498931471,0.00407605565568191,0.038152372274881,"Down"
"HDGFL3",1469.78079180331,-0.568696842764732,0.198145270030333,-2.87010052108573,0.00410341327841652,0.0383698995768039,"Down"
"OPHN1",963.871464824866,-0.664593860130652,0.231609018595117,-2.8694645146459,0.0041116746581224,0.0384278680685903,"Down"
"TUBAL3",5.15795145399987,1.37694024036278,0.479922433871889,2.86908913437112,0.00411655772519164,0.0384542204344218,"Up"
"TNFRSF10C",16.9451578325782,0.918925250121965,0.320338555694398,2.86860645959401,0.00412284424711203,0.0384936499945791,"Up"
"TPD52",2134.83968015852,-0.551991048280315,0.192492837484664,-2.8675926621129,0.00413607666676459,0.0385844005730337,"Down"
"CROCC2",2.85728108115701,1.08761285616172,0.379283675165098,2.86754460414963,0.00413670489079853,0.0385844005730337,"Up"
"TNFRSF4",162.413362166012,0.714698477472644,0.249262534410313,2.86725190836812,0.00414053294286271,0.0386007863547721,"Up"
"CD163L1",164.772885213747,0.733895140855317,0.256003335245942,2.86674054519745,0.00414722857294723,0.0386314828694567,"Up"
"XPNPEP2",69.1705810939164,0.91628041251568,0.319654092920057,2.86647483267118,0.00415071160726232,0.0386314828694567,"Up"
"CDO1",56.5462223739529,1.41609827398537,0.494441643607796,2.86403520474634,0.0041828152046181,0.0388588953904601,"Up"
